airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,tz_olson,type,source
6362,Ankang Wulipu Airport,Ankang,China,AKA,ZLAK,32.708099,108.931,860,8,U,Asia/Shanghai,airport,OurAirports
6363,Golmud Airport,Golmud,China,GOQ,ZLGM,36.4006,94.786102,9334,8,U,Asia/Shanghai,airport,OurAirports
6364,Hanzhong Chenggu Airport,Hanzhong,China,HZG,ZLHZ,33.134136,107.206014,0,8,U,Asia/Shanghai,airport,OurAirports
6365,Qingyang Airport,Qingyang,China,IQN,ZLQY,35.799702,107.602997,0,8,U,Asia/Shanghai,airport,OurAirports
6366,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.042999,7119,8,U,Asia/Shanghai,airport,OurAirports
6367,Yan'an Ershilipu Airport,Yan'an,China,ENY,ZLYA,36.636902,109.554001,3100,8,U,Asia/Shanghai,airport,OurAirports
6368,Yulin Yuyang Airport,Yulin,China,UYN,ZLYL,38.35971,109.590927,0,8,U,Asia/Shanghai,airport,OurAirports
6369,Arvaikheer Airport,Arvaikheer,Mongolia,AVK,ZMAH,46.250301361083984,102.802001953125,5932,8,U,Asia/Ulaanbaatar,airport,OurAirports
6370,Altai Airport,Altai,Mongolia,LTI,ZMAT,46.376399993896484,96.22109985351562,7260,8,U,Asia/Ulaanbaatar,airport,OurAirports
6371,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,ZMBH,46.163299560546875,100.7040023803711,6085,8,U,Asia/Ulaanbaatar,airport,OurAirports
6372,Dalanzadgad Airport,Dalanzadgad,Mongolia,DLZ,ZMDZ,43.59170150756836,104.43000030517578,4787,8,U,Asia/Ulaanbaatar,airport,OurAirports
6373,Khovd Airport,Khovd,Mongolia,HVD,ZMKD,47.9541015625,91.6281967163086,4898,7,U,Asia/Hovd,airport,OurAirports
6374,Mörön Airport,Muren,Mongolia,MXV,ZMMN,49.663299560546875,100.0989990234375,4272,8,U,Asia/Ulaanbaatar,airport,OurAirports
6375,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,10761,8,U,Asia/Shanghai,airport,OurAirports
6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,U,Asia/Shanghai,airport,OurAirports
6377,Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959,0,8,U,Asia/Shanghai,airport,OurAirports
6378,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.325599670410156,103.75499725341797,0,8,U,Asia/Shanghai,airport,OurAirports
6379,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.853333,114.778889,387,8,U,Asia/Shanghai,airport,OurAirports
6380,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386001587,117.176002502,112,8,U,Asia/Shanghai,airport,OurAirports
6381,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.476944,115.801111,0,8,U,Asia/Shanghai,airport,OurAirports
6382,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.965799,118.899002,0,8,U,Asia/Shanghai,airport,OurAirports
6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.873611,0,8,U,Asia/Shanghai,airport,OurAirports
6384,Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.56220054626465,121.42900085449219,0,8,U,Asia/Shanghai,airport,OurAirports
6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.04610061645508,118.41200256347656,0,8,U,Asia/Shanghai,airport,OurAirports
6386,Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.589996,0,8,U,Asia/Shanghai,airport,OurAirports
6387,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.733299255371094,118.25599670410156,0,8,U,Asia/Shanghai,airport,OurAirports
6388,Weifang Airport,Weifang,China,WEF,ZSWF,36.646702,119.119003,0,8,U,Asia/Shanghai,airport,OurAirports
6389,Weihai Airport,Weihai,China,WEH,ZSWH,37.18709945678711,122.22899627685547,145,8,U,Asia/Shanghai,airport,OurAirports
6390,Sunan Shuofang International Airport,Wuxi,China,WUX,ZSWX,31.494400024399997,120.429000854,24,8,U,Asia/Shanghai,airport,OurAirports
6391,Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.000999,614,8,U,Asia/Shanghai,airport,OurAirports
6392,Wenzhou Longwan International Airport,Wenzhou,China,WNZ,ZSWZ,27.912201,120.851997,0,8,U,Asia/Shanghai,airport,OurAirports
6393,Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.425833,120.203056,0,8,U,Asia/Shanghai,airport,OurAirports
6394,Yiwu Airport,Yiwu,China,YIW,ZSYW,29.3446998596,120.031997681,262,8,U,Asia/Shanghai,airport,OurAirports
6395,Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.9342002869,122.361999512,3,8,U,Asia/Shanghai,airport,OurAirports
6396,Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.553600311279297,97.1082992553711,14219,8,U,Asia/Shanghai,airport,OurAirports
6397,Dachuan Airport,Dazhou,China,DAX,ZUDX,31.1302,107.4295,0,8,U,Asia/Shanghai,airport,OurAirports
6398,Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.3911018371582,105.7020034790039,0,8,U,Asia/Shanghai,airport,OurAirports
6399,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.85219955444336,105.39299774169922,0,8,U,Asia/Shanghai,airport,OurAirports
6400,Mianyang Airport,Mianyang,China,MIG,ZUMY,31.4281005859375,104.74099731445312,0,8,U,Asia/Shanghai,airport,OurAirports
6401,Nanchong Airport,Nanchong,China,NAO,ZUNC,30.79545,106.1626,0,8,U,Asia/Shanghai,airport,OurAirports
6402,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.303300857543945,94.33529663085938,9675,8,U,Asia/Shanghai,airport,OurAirports
6403,Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8017,108.433,0,8,U,Asia/Shanghai,airport,OurAirports
6404,Aksu Airport,Aksu,China,AKU,ZWAK,41.262501,80.291702,3816,8,U,Asia/Shanghai,airport,OurAirports
6405,Qiemo Yudu Airport,Qiemo,China,IQM,ZWCM,38.233611,85.465556,0,8,U,Asia/Shanghai,airport,OurAirports
6406,Kuqa Airport,Kuqa,China,KCA,ZWKC,41.677856,82.872917,3524,8,U,Asia/Shanghai,airport,OurAirports
6407,Korla Airport,Korla,China,KRL,ZWKL,41.69779968261719,86.12889862060547,0,8,U,Asia/Shanghai,airport,OurAirports
6408,Karamay Airport,Karamay,China,KRY,ZWKM,45.46655,84.9527,0,8,U,Asia/Shanghai,airport,OurAirports
6409,Yining Airport,Yining,China,YIN,ZWYN,43.955799,81.330299,0,8,U,Asia/Shanghai,airport,OurAirports
6410,Heihe Airport,Heihe,China,HEK,ZYHE,50.1716209371,127.308883667,8530,8,U,Asia/Shanghai,airport,OurAirports
6411,Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.84339904789999,130.464996338,262,8,U,Asia/Shanghai,airport,OurAirports
6412,Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.10139846801758,121.06199645996094,0,8,U,Asia/Shanghai,airport,OurAirports
6413,Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.239601135253906,123.91799926757812,477,8,U,Asia/Shanghai,airport,OurAirports
6414,Yanji Chaoyangchuan Airport,Yanji,China,YNJ,ZYYJ,42.8828010559,129.451004028,624,8,U,Asia/Shanghai,airport,OurAirports
6424,Berezovo Airport,Berezovo,Russia,EZV,USHB,63.92100143432617,65.03050231933594,98,5,N,Asia/Yekaterinburg,airport,OurAirports
6427,Anqing Tianzhushan Airport,Anqing,China,AQG,ZSAQ,30.582199,117.050003,0,8,N,Asia/Shanghai,airport,OurAirports
